0.337888	0.000093
0.338882	0.000097
0.339876	0.000093
0.340870	0.000098
0.341863	0.000095
0.342857	0.000098
0.343851	0.000093
0.344845	0.000097
0.345839	0.000097
0.346832	0.000105
0.347826	0.000104
0.348820	0.000108
0.349814	0.000110
0.350807	0.000107
0.351801	0.000102
0.352795	0.000096
0.353789	0.000100
0.354783	0.000096
0.355776	0.000102
0.356770	0.000098
0.357764	0.000103
0.358758	0.000099
0.359752	0.000104
0.360745	0.000101
0.361739	0.000103
0.362733	0.000101
0.363727	0.000104
0.364720	0.000102
0.365714	0.000102
0.366708	0.000103
0.367702	0.000102
0.368696	0.000106
0.369689	0.000103
0.370683	0.000109
0.371677	0.000104
0.372671	0.000108
0.373665	0.000104
0.374658	0.000107
0.375652	0.000107
0.376646	0.000105
0.377640	0.000107
0.378634	0.000103
0.379627	0.000108
0.380621	0.000104
0.381615	0.000108
0.382609	0.000106
0.383602	0.000110
0.384596	0.000108
0.385590	0.000111
0.386584	0.000113
0.387578	0.000110
0.388571	0.000112
0.389565	0.000108
0.390559	0.000112
0.391553	0.000109
0.392547	0.000113
0.393540	0.000113
0.394534	0.000112
0.395528	0.000114
0.396522	0.000111
0.397516	0.000120
0.398509	0.000116
0.399503	0.000120
0.400497	0.000117
0.401491	0.000115
0.402484	0.000119
0.403478	0.000113
0.404472	0.000118
0.405466	0.000115
0.406460	0.000116
0.407453	0.000119
0.408447	0.000114
0.409441	0.000121
0.410435	0.000115
0.411429	0.000117
0.412422	0.000116
0.413416	0.000116
0.414410	0.000121
0.415404	0.000117
0.416398	0.000123
0.417391	0.000122
0.418385	0.000119
0.419379	0.000124
0.420373	0.000119
0.421366	0.000125
0.422360	0.000121
0.423354	0.000119
0.424348	0.000123
0.425342	0.000118
0.426335	0.000125
0.427329	0.000123
0.428323	0.000122
0.429317	0.000127
0.430311	0.000121
0.431304	0.000127
0.432298	0.000127
0.433292	0.000124
0.434286	0.000128
0.435280	0.000123
0.436273	0.000125
0.437267	0.000127
0.438261	0.000122
0.439255	0.000132
0.440248	0.000126
0.441242	0.000129
0.442236	0.000134
0.443230	0.000127
0.444224	0.000132
0.445217	0.000131
0.446211	0.000126
0.447205	0.000135
0.448199	0.000127
0.449193	0.000129
0.450186	0.000132
0.451180	0.000126
0.452174	0.000133
0.453168	0.000132
0.454161	0.000128
0.455155	0.000134
0.456149	0.000129
0.457143	0.000131
0.458137	0.000135
0.459130	0.000129
0.460124	0.000134
0.461118	0.000135
0.462112	0.000129
0.463106	0.000137
0.464099	0.000133
0.465093	0.000131
0.466087	0.000139
0.467081	0.000133
0.468075	0.000135
0.469068	0.000141
0.470062	0.000134
0.471056	0.000138
0.472050	0.000141
0.473043	0.000134
0.474037	0.000138
0.475031	0.000141
0.476025	0.000134
0.477019	0.000140
0.478012	0.000141
0.479006	0.000136
0.480000	0.000143
0.480994	0.000142
0.481988	0.000137
0.482981	0.000146
0.483975	0.000141
0.484969	0.000138
0.485963	0.000149
0.486957	0.000155
0.487950	0.000148
0.488944	0.000147
0.489938	0.000147
0.490932	0.000140
0.491925	0.000145
0.492919	0.000148
0.493913	0.000141
0.494907	0.000148
0.495901	0.000150
0.496894	0.000150
